SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
EPIGRAL,EQ,1705.8,1724.5,1694,1697.1,1697,1705.8,8438,14359261.90,27-Oct-2025,1685,INE071N01016
EPL,EQ,205.16,207.25,204.01,204.32,204.49,205.92,261863,53644149.34,27-Oct-2025,8077,INE255A01020
EEPL,SM,169,169,164,164.7,164.45,168.65,65000,10774700.00,27-Oct-2025,63,INE11HF01010
EQUIPPP,BE,20.19,20.19,19.18,19.18,19.18,20.19,29206,562562.60,27-Oct-2025,108,INE217G01035
EQUITASBNK,EQ,59.84,60.5,59.39,59.72,59.89,59.73,3440157,205805478.71,27-Oct-2025,20464,INE063P01018
ERIS,EQ,1582.6,1637.8,1576.6,1627.8,1625,1582.6,73167,117619983.50,27-Oct-2025,8127,INE406M01024
ESABINDIA,EQ,5001.2,5054.9,4915.7,4945.2,4942.7,5025.3,2021,10028250.20,27-Oct-2025,1166,INE284A01012
ESAFSFB,EQ,30.17,30.17,29.5,29.52,29.56,30,246984,7337491.71,27-Oct-2025,2207,INE818W01011
ESCONET,SM,223.5,233.7,220,223.5,223.5,228.9,14400,3226600.00,27-Oct-2025,34,INE0RQZ01017
ESCORTS,EQ,3670,3692,3640.7,3659.8,3659.4,3665.4,25252,92640665.50,27-Oct-2025,5360,INE042A01014
ESPRIT,SM,74.75,76.9,73.5,73.55,73.55,73.45,73600,5537920.00,27-Oct-2025,30,INE0SBP01018
ESSARSHPNG,EQ,32.12,38.54,32.12,37.04,37.09,32.12,14413860,538942625.24,27-Oct-2025,33595,INE122M01019
ESFL,SM,228,228.95,219.05,219.1,219.05,230.55,155160,34314750.00,27-Oct-2025,331,INE0ITO01014
ESTER,EQ,112.25,115.69,112.1,112.71,112.8,113.35,59092,6712809.26,27-Oct-2025,1086,INE778B01029
ETERNAL,EQ,326.2,334.9,324.6,333.7,333.35,326.6,27703118,9146015229.10,27-Oct-2025,161680,INE758T01015
ETHOSLTD,EQ,2909,2935.5,2888,2910.5,2918.2,2896.8,13202,38497073.40,27-Oct-2025,3873,INE04TZ01018
EUREKAFORB,EQ,565,575.1,563.6,565.2,565.5,563.8,134563,76370294.05,27-Oct-2025,11674,INE0KCE01017
EIFFL,EQ,232,232,225.18,229.92,228.5,226,18958,4363072.97,27-Oct-2025,721,INE546V01010
EUROBOND,EQ,213.55,220.5,205.5,208.22,208.2,212.49,21485,4479632.61,27-Oct-2025,766,INE505V01016
EUROPRATIK,EQ,288,299.59,286.35,297.97,297.5,287.05,1281938,376006147.95,27-Oct-2025,48305,INE198501012
EUROTEXIND,EQ,14.4,15.34,14.18,14.52,14.35,14.47,3477,51260.51,27-Oct-2025,33,INE022C01012
EVEREADY,EQ,375.9,388.9,375,384.15,381.25,375.9,230420,88413284.15,27-Oct-2025,7117,INE128A01029
EVERESTIND,EQ,640.95,642.8,614.1,615.75,614.2,640.95,16485,10280605.15,27-Oct-2025,1289,INE295A01018
EKC,EQ,152.49,154.55,150.2,151.54,151.25,151.72,481746,73315888.28,27-Oct-2025,7602,INE184H01027
EXCELINDUS,EQ,1117,1155,1115.1,1125.9,1130,1119.4,11027,12530464.10,27-Oct-2025,1370,INE369A01029
EXCEL,BE,1.58,1.63,1.55,1.57,1.6,1.58,3017428,4779734.28,27-Oct-2025,3110,INE688J01023
EXICOM,EQ,140.5,141.8,138.6,139.04,139.11,139.41,176315,24617972.44,27-Oct-2025,3517,INE777F01014
EXIDEIND,EQ,389.25,390,378.9,379.95,380.5,388.7,4173827,1599169316.10,27-Oct-2025,53397,INE302A01020
EXPLEOSOL,EQ,1029.5,1029.5,1011,1018.15,1020.65,1019,3366,3430404.95,27-Oct-2025,577,INE201K01015
EXXARO,EQ,7.7,7.7,7.11,7.49,7.48,7.56,1296569,9706112.16,27-Oct-2025,1166,INE0GFE01026
FABTECH,EQ,208.99,234,207.2,228.49,229.01,207.32,3008659,676030896.77,27-Oct-2025,33339,INE0HF201011
FACT,EQ,888.2,893.2,883,885.1,885.9,887.65,43776,38810315.30,27-Oct-2025,3699,INE188A01015
FAIRCHEMOR,EQ,765,768.85,747.85,754.45,759,757.85,3448,2601584.00,27-Oct-2025,727,INE0DNW01011
FALCONTECH,SM,18.25,18.4,17.7,17.7,17.7,18.25,6000,108720.00,27-Oct-2025,5,INE0PQK01013
FAZE3Q,EQ,496.8,496.8,484,490.85,489.35,496.8,16599,8158185.30,27-Oct-2025,1284,INE963C01033
FCSSOFT,EQ,2.31,2.45,2.31,2.35,2.32,2.39,7277148,17077680.95,27-Oct-2025,3171,INE512B01022
FDC,EQ,430.25,438.1,430,431.65,432,430.25,74529,32228494.75,27-Oct-2025,4397,INE258B01022
FEDFINA,EQ,142.62,145.95,141.92,144.72,144.47,141.4,1066778,153854946.02,27-Oct-2025,15908,INE007N01010
FEDERALBNK,EQ,229.9,235.2,228.02,234.04,233.82,227.4,21764115,5078142228.18,27-Oct-2025,201541,INE171A01029
FMGOETZE,EQ,472.05,472.95,462.8,465.35,466.3,471.1,31180,14562333.90,27-Oct-2025,2837,INE529A01010
FELIX,SM,177.5,180.35,175.3,177.15,178.3,177.65,14500,2569425.00,27-Oct-2025,27,INE901X01013
FIBERWEB,EQ,44.02,44.97,44.01,44.67,44.5,43.95,47082,2091682.77,27-Oct-2025,659,INE296C01020
FIDEL,SM,162.05,168,162.05,166.55,165.8,170,14000,2324750.00,27-Oct-2025,12,INE0LQQ01019
FIEMIND,EQ,2034,2105,2010,2085.7,2090,2016.6,129482,269386766.70,27-Oct-2025,17941,INE737H01014
FILATFASH,EQ,0.51,0.52,0.5,0.5,0.51,0.51,41532270,21225960.41,27-Oct-2025,4591,INE185E01021
FILATEX,EQ,58.5,60.25,57.75,59.78,59.5,58.4,2779107,164524056.07,27-Oct-2025,16583,INE816B01035
FINEORG,EQ,4501.9,4525.9,4467,4498.6,4500,4501.1,8777,39433425.80,27-Oct-2025,1983,INE686Y01026
FCL,EQ,258,258.8,248.81,254.01,253.95,256.12,536437,135765957.39,27-Oct-2025,15605,INE045J01026
FINKURVE,EQ,117.65,118,114.4,116.41,117.96,115.09,22038,2570779.27,27-Oct-2025,658,INE734I01027
FINOPB,EQ,319.2,324.8,314.25,317.55,315,319,190067,60479080.80,27-Oct-2025,5340,INE02NC01014
FINCABLES,EQ,790,799.05,786,794.5,796.9,785.4,394025,312928437.00,27-Oct-2025,33909,INE235A01022
FINPIPE,EQ,189.99,190.7,188,190.18,190.2,189.07,388180,73603205.50,27-Oct-2025,10649,INE183A01024
FSL,EQ,328,356,325.7,352.65,352,326.35,18801284,6583508630.10,27-Oct-2025,211466,INE684F01012
FISCHER,EQ,107,114,101.02,111.08,110.5,104.17,1732410,186449212.47,27-Oct-2025,28390,INE771F01041
FIVESTAR,EQ,540,540,525.5,528.6,528.95,537,587800,312908892.95,27-Oct-2025,14894,INE128S01021
FLAIR,EQ,300.25,304.7,299.15,301.8,302,301.45,37887,11431766.65,27-Oct-2025,1327,INE00Y201027
FLEXITUFF,EQ,20.6,21.33,19.8,20.11,20.65,20.48,609,12428.36,27-Oct-2025,20,INE060J01017
FLYSBS,ST,564.25,575,560,572.95,570,574,18000,10250430.00,27-Oct-2025,30,INE0VCK01011
FOCUS,EQ,87.46,89.94,86.54,86.81,87,87.46,29811,2612293.04,27-Oct-2025,712,INE593W01028
FONEBOX,SM,96,96,96,96,96,98.5,1000,96000.00,27-Oct-2025,1,INE0Q4701019
FOODSIN,EQ,84.7,85.29,73.55,81.67,81.05,84.37,307289,24673584.52,27-Oct-2025,4294,INE976E01023
FORCAS,SM,114.1,126,113,121.05,121.05,111.05,152000,18571600.00,27-Oct-2025,79,INE0U2501017
FORCEMOT,EQ,16380,16800,16236,16283,16270,16343,71104,1170488162.00,27-Oct-2025,22571,INE451A01017
FORGEAUTO,SM,139.95,139.95,139.95,139.95,139.95,139.95,1200,167940.00,27-Oct-2025,1,INE0YKW01013
FORTIS,EQ,1045,1056.35,1036.05,1052.55,1053,1037.3,1544690,1618671584.15,27-Oct-2025,55494,INE061F01013
FOSECOIND,EQ,5650.5,5736.5,5621,5702,5668,5655,2223,12658002.00,27-Oct-2025,773,INE519A01011
FRESHARA,SM,167.5,169,165,166.7,166.15,168.9,26400,4414080.00,27-Oct-2025,20,INE0SFW01015
FROG,SM,219,219,213.7,217.15,217.15,217.1,6800,1481980.00,27-Oct-2025,17,INE385O01018
NYKAA,EQ,252.7,255.97,251.31,255.14,255.2,250.59,4262941,1082540972.99,27-Oct-2025,27793,INE388Y01029
FUSION,EQ,182.32,184,179.21,180.69,181.84,182.32,265974,48169444.35,27-Oct-2025,5451,INE139R01012
FUSIONPP,E1,107.49,107.49,104,104,104,105.1,13010,1366592.40,27-Oct-2025,29,IN9139R01028
FLFL,BZ,1.5,1.5,1.5,1.5,1.5,1.43,20883,31324.50,27-Oct-2025,30,INE452O01016
FCONSUMER,BE,0.39,0.4,0.38,0.4,0.4,0.39,2566787,1023194.57,27-Oct-2025,1308,INE220J01025
FEL,BZ,0.5,0.5,0.48,0.48,0.48,0.49,1048721,508035.44,27-Oct-2025,280,INE623B01027
FELDVR,BZ,3.41,3.41,3.23,3.25,3.23,3.41,1083,3665.37,27-Oct-2025,16,IN9623B01058
FMNL,EQ,12.66,12.66,12.66,12.66,12.66,12.06,24436,309359.76,27-Oct-2025,51,INE360L01017
FSC,BZ,2.75,2.75,2.75,2.75,2.75,2.62,7777,21386.75,27-Oct-2025,20,INE935Q01015
GMBREW,EQ,1255.05,1257.9,1137.8,1137.8,1137.8,1264.2,1759007,2078724451.00,27-Oct-2025,48955,INE075D01018
GRINFRA,EQ,1182.8,1206,1176,1200.6,1199.7,1182.8,8747,10489500.00,27-Oct-2025,1772,INE201P01022
GTECJAINX,EQ,27.88,27.88,26,26.43,26,27.51,5072,135623.11,27-Oct-2025,66,INE586X01012
GABRIEL,EQ,1235,1262,1226.2,1241.5,1237.8,1237,123633,154056671.20,27-Oct-2025,14943,INE524A01029
GATECH,EQ,0.68,0.68,0.64,0.65,0.65,0.67,22797165,15024301.61,27-Oct-2025,3361,INE224E01028
GATECHDVR,EQ,0.53,0.54,0.52,0.53,0.54,0.52,2196761,1178936.19,27-Oct-2025,528,INE224E01036
GAIL,EQ,181.05,181.5,179.5,180.17,180.25,181.02,7633630,1378969918.32,27-Oct-2025,32584,INE129A01019
GALAPREC,EQ,767.85,767.85,751.05,757.45,759.75,760.65,13158,9960940.15,27-Oct-2025,1113,INE0RE001014
GML,SM,21.05,21.3,20.85,21.25,21.25,20.4,28000,589100.00,27-Oct-2025,13,INE09A801015
GALAXYSURF,EQ,2277.9,2298,2159.9,2192.3,2188.8,2277.9,52818,116773723.70,27-Oct-2025,7229,INE600K01018
GALLANTT,EQ,527.45,535,515.1,516.6,517.4,527.45,215328,112546581.20,27-Oct-2025,9041,INE297H01019
GANDHAR,EQ,137.03,138.2,136.51,136.83,136.99,137,139343,19130948.04,27-Oct-2025,4730,INE717W01049
GANDHITUBE,EQ,929,932.4,876.2,881.75,882,927.65,30671,27368621.15,27-Oct-2025,3621,INE524B01027
GANESHBE,EQ,87.05,87.59,85.5,85.76,86,87.05,68146,5885715.28,27-Oct-2025,941,INE388A01029
GANESHCP,EQ,283,286.2,277.5,278.75,278.55,283.85,293345,82444261.75,27-Oct-2025,4417,INE652V01016
GGBL,SM,402.25,421.5,395.15,415.2,418,402.2,46800,19125330.00,27-Oct-2025,150,INE0R8C01018
GANESHHOU,EQ,840.3,845.45,831.85,836.25,834.5,841.2,41246,34511396.80,27-Oct-2025,2773,INE460C01014
GANESHIN,SM,231.85,231.9,210.5,215.35,212,231,129600,28497640.00,27-Oct-2025,135,INE0TVT01024
GANECOS,EQ,1222,1222.6,1191.6,1215.2,1215,1217.8,33068,40063673.60,27-Oct-2025,3902,INE845D01014
GANGABATH,SM,25,25.65,25,25.6,25.65,24.85,24000,609450.00,27-Oct-2025,8,INE0ZI101018
GANGAFORGE,EQ,3.68,3.78,3.61,3.65,3.69,3.65,103663,382138.41,27-Oct-2025,427,INE691Z01023
GANGESSECU,EQ,161.99,165,159.8,160.15,160,159.79,5837,942368.71,27-Oct-2025,192,INE335W01016
GRSE,EQ,2614,2618.5,2558.6,2573.9,2575,2611.6,697354,1795754524.10,27-Oct-2025,42176,INE382Z01011
GARUDA,EQ,220.89,230.7,204.31,207.81,207.15,217.92,11791490,2553299483.29,27-Oct-2025,128455,INE0JVO01026
GRWRHITECH,EQ,3699.1,3699.1,3560,3584,3586,3714,85814,310830839.70,27-Oct-2025,12196,INE291A01017
GARFIBRES,EQ,771.15,780,760.9,775.9,775,771.15,45664,35370577.10,27-Oct-2025,8255,INE276A01018
GATEWAY,EQ,63.08,63.38,62.49,62.79,62.8,63.09,408778,25718989.74,27-Oct-2025,4950,INE079J01017
GAYAHWS,BE,2.91,2.91,2.91,2.91,2.91,3.07,372297,1083384.27,27-Oct-2025,763,INE287Z01012
GAYAPROJ,BZ,10.99,10.99,10.99,10.99,10.99,10.99,92014,1011233.86,27-Oct-2025,78,INE336H01023
GRCL,SM,404.35,404.35,404.35,404.35,404.35,398.25,250,101087.50,27-Oct-2025,1,INE0LVM01018
GVPIL,EQ,310.5,313,305.1,306.4,307,310.45,73347,22619858.65,27-Oct-2025,3578,INE878A01011
GVT&D,EQ,2910.5,2946.5,2810.3,2844.1,2833.3,2905.2,687043,1960114020.20,27-Oct-2025,59224,INE200A01026
GEECEE,EQ,328,334.8,328,330.65,331,328,4713,1561763.75,27-Oct-2025,370,INE916G01016
GEEKAYWIRE,EQ,68,72,68,71.63,70.85,67.92,162406,11467295.81,27-Oct-2025,2373,INE669X01024
GEMAROMA,EQ,229.4,230.5,224.47,226.31,227,227.88,285060,64513730.45,27-Oct-2025,10704,INE06XZ01023
GICRE,EQ,385.2,388,381,385.95,384.8,386,423317,162701584.55,27-Oct-2025,11774,INE481Y01014
GENCON,EQ,43.22,43.64,39.86,41.93,41.99,43.22,581341,24526698.38,27-Oct-2025,2773,INE854S01022
GENESYS,EQ,526,528.9,508.7,515.85,516,524.7,346034,178925624.65,27-Oct-2025,14890,INE727B01026
GENSOL,BZ,33.8,33.8,33.8,33.8,33.8,35.58,31984,1081059.20,27-Oct-2025,256,INE06H201014
GENUSPAPER,EQ,16.88,16.89,16.25,16.53,16.87,16.6,103313,1698296.16,27-Oct-2025,641,INE949P01018
GENUSPOWER,EQ,301.4,302.5,299.9,300.7,300.45,300.85,243665,73396242.10,27-Oct-2025,5747,INE955D01029
GEOJITFSL,EQ,73.5,75.25,73.4,74.93,75.04,73.18,572002,42509381.07,27-Oct-2025,7422,INE007B01023
GFLLIMITED,EQ,74,75.5,73.32,74.48,74.69,73.28,300932,22455396.60,27-Oct-2025,2186,INE538A01037
GHCL,EQ,655,657,632,633.95,633.05,650.1,218918,140859243.45,27-Oct-2025,9409,INE539A01019
GHCLTEXTIL,EQ,79.7,79.7,76.9,77.35,77.49,79.07,126840,9846399.71,27-Oct-2025,1236,INE0PA801013
GICHSGFIN,EQ,172.55,179.39,172.55,176.93,177.2,172.75,149951,26451679.83,27-Oct-2025,2045,INE289B01019
GILLANDERS,EQ,127.89,127.89,123.35,124.5,123.5,124.08,17915,2240697.47,27-Oct-2025,229,INE047B01011
GILLETTE,EQ,9270,9270.5,9110,9153.5,9191.5,9224,16412,150460703.00,27-Oct-2025,6233,INE322A01010
GINNIFILA,BE,46,46.4,44.7,44.96,45,46,89546,4095449.71,27-Oct-2025,194,INE424C01010
GIRIRAJ,SM,239.5,248.7,236.5,238.3,238,248.7,11750,2823287.50,27-Oct-2025,36,INE614Z01017
GKENERGY,EQ,210.48,216.78,210.48,210.48,210.48,221.56,521741,110179072.86,27-Oct-2025,2115,INE1AG301022
GKWLIMITED,EQ,1799,1806.1,1750,1750.5,1750,1749.9,232,410105.00,27-Oct-2025,39,INE528A01020
GLAND,EQ,1941.4,1967.9,1892.4,1918.1,1920,1941.4,149880,287883598.60,27-Oct-2025,14184,INE068V01023
GLAXO,EQ,2760,2760,2679.9,2686.9,2683.2,2758.1,66014,178881518.80,27-Oct-2025,11760,INE159A01016
GLENMARK,EQ,1815,1844,1799.3,1812.7,1815.6,1818.8,1249701,2266821920.20,27-Oct-2025,37301,INE935A01035
GLOBAL,EQ,61.5,65.65,61.5,63.72,64,61.38,121150,7763657.70,27-Oct-2025,948,INE291W01037
MEDANTA,EQ,1346.7,1355,1335.8,1348.3,1351.5,1346.7,85224,114610295.40,27-Oct-2025,10938,INE474Q01031
GLOBALPET,SM,142,142,142,142,142,141.5,3000,426000.00,27-Oct-2025,1,INE0PS501019
GSLSU,EQ,103.3,104.89,101.39,102.58,101.75,101.77,73811,7578523.84,27-Oct-2025,1579,INE0JSX01015
GLOBALVECT,EQ,234,234,216.31,223.77,223,228.04,31265,7042812.89,27-Oct-2025,1111,INE792H01019
GLOBALE,EQ,13.12,14.4,12.65,13.26,13.48,13.15,37384,506961.77,27-Oct-2025,216,INE0URU01010
GLOBECIVIL,EQ,72.4,73.69,72,73.18,73.5,72.4,127914,9371968.60,27-Oct-2025,964,INE0V3U01015
GICL,SM,43,44,40.3,43.3,43.95,42.35,252000,10617600.00,27-Oct-2025,36,INE947T01022
GLOBE,EQ,2.4,2.4,2.33,2.35,2.35,2.36,485414,1142154.83,27-Oct-2025,468,INE581X01021
GSTL,SM,7.15,7.15,6.8,6.8,6.8,7.15,63000,430200.00,27-Oct-2025,48,INE00WS01056
GLOBUSSPR,EQ,1084.5,1090.2,1062.2,1065,1064.9,1084.5,32761,35077960.90,27-Oct-2025,4057,INE615I01010
GLOSTERLTD,EQ,635,636.95,628,628.6,628.1,628.75,417,263183.50,27-Oct-2025,50,INE350Z01018
GLOTTIS,EQ,75.3,80.55,74.24,79.59,79.61,74.53,3217463,252822104.35,27-Oct-2025,22419,INE0TQE01026
GMMPFAUDLR,EQ,1181,1229,1176.1,1215.5,1212.8,1181.4,231331,279860579.30,27-Oct-2025,17474,INE541A01023
GMRAIRPORT,EQ,94,94,91.87,92.34,92.35,93.2,9440624,873079226.97,27-Oct-2025,26006,INE776C01039
GMRP&UI,EQ,124.43,124.43,120.85,121.25,120.96,124.43,1491121,182479180.80,27-Oct-2025,12802,INE0CU601026
GNA,EQ,317.8,317.8,309.9,312.45,311.2,316.1,13212,4139005.15,27-Oct-2025,733,INE934S01014
EBGNG,EQ,324,325.95,320,321.05,320.75,324.7,139980,45139154.80,27-Oct-2025,3493,INE18JU01028
GODIGIT,EQ,350.25,355,348.5,353.1,351.15,352.25,163800,57668778.70,27-Oct-2025,6627,INE03JT01014
GOCOLORS,EQ,690.35,690.35,666.25,668.05,668,682,48366,32541713.75,27-Oct-2025,3194,INE0BJS01011
GOACARBON,EQ,440,444.95,439.5,441.85,443,439.25,5748,2537369.65,27-Oct-2025,270,INE426D01013
GOCLCORP,EQ,350,370,348.05,367,367,352.1,112982,40665850.05,27-Oct-2025,4098,INE077F01035
GODAVARIB,EQ,265.3,265.65,258.75,261.8,262.7,265.3,370989,97602531.75,27-Oct-2025,1729,INE497S01012
GPIL,EQ,262.1,271.9,262.1,270.5,270,263.48,3750160,1008300360.54,27-Oct-2025,43993,INE177H01039
GODFRYPHLP,EQ,3144.9,3172.6,3118.5,3166,3160.2,3122.7,380682,1197810038.80,27-Oct-2025,34982,INE260B01028
GODREJAGRO,EQ,668.55,670.95,659.75,668.05,666.4,665.9,125241,83366766.35,27-Oct-2025,8537,INE850D01014
GODREJCP,EQ,1130.4,1135,1122,1124.7,1125.1,1130.4,1544159,1740173091.50,27-Oct-2025,42252,INE102D01028
GODREJIND,EQ,1087.9,1100.5,1077,1094.8,1095.7,1086.7,93512,101815609.10,27-Oct-2025,7610,INE233A01035
GODREJPROP,EQ,2315,2352,2306.7,2320.3,2320,2287.8,949508,2211747725.10,27-Oct-2025,54733,INE484J01027
664GS2027,GS,102.75,102.75,102.75,102.75,102.75,102.75,100,10275.00,27-Oct-2025,1,IN0020240167
679GS2031,GS,104.5,104.5,104.5,104.5,104.5,104.5,1047,109411.50,27-Oct-2025,2,IN0020240191
679GS2034A,GS,101.03,101.03,100.99,101.03,101.03,98,1500,151525.00,27-Oct-2025,3,IN0020240159
698GR2054,GS,99.98,99.98,99.98,99.98,99.98,99,400,39992.00,27-Oct-2025,1,IN0020240175
709GS2074,GS,101.81,102,101.7,101.74,102,101.81,17092,1742032.00,27-Oct-2025,31,IN0020240142
574GS2026,GS,101.75,101.76,101.75,101.76,101.76,101.75,16,1628.09,27-Oct-2025,2,IN0020210186
591GS2028,GS,100.65,100.65,100.25,100.25,100.25,100.65,300,30155.00,27-Oct-2025,3,IN0020250034
601GS2030,GS,99.15,100.1,99.15,99.9,99.9,101,400,39915.00,27-Oct-2025,4,IN0020250067
610GS2031,GS,99.7,99.7,99.7,99.7,99.7,99.7,3,299.10,27-Oct-2025,1,IN0020210095
622GS2035,GS,98,98,98,98,98,99,93,9114.00,27-Oct-2025,9,IN0020200245
633GS2035,GS,100.7,100.7,100.7,100.7,100.7,101.5,100,10070.00,27-Oct-2025,1,IN0020250026
667GS2050,GS,96.5,96.5,96.5,96.5,96.5,96.9,1200,115800.00,27-Oct-2025,4,IN0020200252
668GS2040,GS,100,100.01,100,100.01,100.01,99.55,200,20001.00,27-Oct-2025,2,IN0020250042
676GS2061,GS,95.5,95.5,95.45,95.45,95.45,95.2,21025,2007587.05,27-Oct-2025,6,IN0020200401
68GS2060,GS,96.9,96.9,96.5,96.5,96.5,96.32,1064,102678.40,27-Oct-2025,27,IN0020200187
690GS2065,GS,96.9,97,96.55,96.76,96.75,96.82,18979,1836413.87,27-Oct-2025,65,IN0020250018
695GS2061,GS,103.9,103.9,103.9,103.9,103.9,99.1,1,103.90,27-Oct-2025,1,IN0020210202
699GS2026,GS,101,101,100.4,100.45,100.4,100.4,2411,243326.00,27-Oct-2025,6,IN0020230028
699GS2051,GS,100.7,100.7,100.45,100.5,100.5,100.1,3501,352050.50,27-Oct-2025,5,IN0020210194
702GS2027,GS,104,104.05,104,104.05,104.05,103.2,2317,240993.10,27-Oct-2025,4,IN0020240043
702GS2031,GS,104.01,104.01,104.01,104.01,104.01,104.01,100,10401.00,27-Oct-2025,1,IN0020240076
704GS2029,GS,105,105.2,105,105.2,105.2,105,1200,126020.00,27-Oct-2025,3,IN0020240050
706GS2028,GS,103.1,103.19,103.1,103.18,103.19,103.25,2700,278608.50,27-Oct-2025,2,IN0020230010
709GS2054,GS,101.73,102.19,101.7,101.75,101.75,101.7,52643,5353879.20,27-Oct-2025,202,IN0020240118
71GS2034,GS,102.89,102.89,102.89,102.89,102.89,103.93,100,10289.00,27-Oct-2025,1,IN0020240019
717GS2030,GS,103.35,104,103.31,104,104,108.5,1525,157929.00,27-Oct-2025,4,IN0020230036
718GS2037,GS,105,105,104.26,104.85,104.85,104.79,19497,2042293.31,27-Oct-2025,11,IN0020230077
724GS2055,GS,101.9,101.9,101.9,101.9,101.9,102.95,104,10597.60,27-Oct-2025,3,IN0020250075
725GS2063,GS,105.6,105.6,103.69,103.81,103.69,104,473812,49247862.87,27-Oct-2025,390,IN0020230044
726GS2032,GS,105.85,105.85,105.85,105.85,105.85,105.6,840,88914.00,27-Oct-2025,2,IN0020220060
73GS2053,GS,104.1,104.4,103.06,103.86,104.4,104.5,704900,73212368.00,27-Oct-2025,11,IN0020230051
732GS2030,GS,106.3,106.3,106.3,106.3,106.3,106.5,100,10630.00,27-Oct-2025,1,IN0020230135
733GS2026,GS,103.85,103.85,102.81,103.34,103.34,104.9,250,25807.50,27-Oct-2025,3,IN0020230119
734GS2064,GS,102.55,103,102,102.49,102.49,102.35,455075,46434890.95,27-Oct-2025,472,IN0020240035
737GS2028,GS,104,104,103,103.07,103.07,103.25,8251,849951.00,27-Oct-2025,7,IN0020230101
74GS2062,GS,103.45,103.5,100,103.39,103.39,103.48,9365,954411.33,27-Oct-2025,28,IN0020220094
741GS2036,GS,107.5,107.5,107.5,107.5,107.5,107.01,5000,537500.00,27-Oct-2025,1,IN0020220102
746GS2073,GS,106.89,106.89,106.5,106.7,106.7,106.97,10533,1123823.88,27-Oct-2025,13,IN0020230127
754GS2036,GS,110,110,109.49,109.5,109.5,109.79,444634,48774533.06,27-Oct-2025,340,IN0020220029
1018GS2026,GS,106.5,106.5,103,105.24,105.24,106,2647,274172.73,27-Oct-2025,13,IN0020010081
619GS2034,GS,99.5,99.5,99.5,99.5,99.5,99.5,190,18905.00,27-Oct-2025,1,IN0020200096
710GS2029,GS,103.15,103.15,103,103,103,103.15,5297,545621.00,27-Oct-2025,8,IN0020220011
716GS2050,GS,101.01,101.01,101,101,101,101,2000,202010.00,27-Oct-2025,2,IN0020200054
738GS2027,GS,105.39,105.39,105,105.27,105.28,105.1,231379,24359192.41,27-Oct-2025,62,IN0020220037
763GS2059,GS,107.5,107.5,106.5,106.5,106.5,108.4,865,92841.80,27-Oct-2025,3,IN0020190057
824GS2027,GS,104,104,104,104,104,104,600,62400.00,27-Oct-2025,2,IN0020060078
826GS2027,GS,105.7,105.7,105.7,105.7,105.7,104.38,9,951.30,27-Oct-2025,1,IN0020070036
828GS2027,GS,103.5,103.5,103.5,103.5,103.5,104.9,200,20700.00,27-Oct-2025,2,IN0020070069
832GS2032,GS,109,111,109,111,111,114.4,200,22000.00,27-Oct-2025,2,IN0020070044
883GS2041,GS,119,119.65,119,119.65,119.65,119,504,59978.60,27-Oct-2025,2,IN0020110063
92GS2030,GS,115.2,115.2,115.2,115.2,115.2,115.2,2000,230400.00,27-Oct-2025,1,IN0020130053
182D181225,TB,99,99,99,99,99,98.66,500,49500.00,27-Oct-2025,1,IN002025Y123
182D240426,TB,96.5,96.51,96.5,96.51,96.51,97.3,200,19301.00,27-Oct-2025,2,IN002025Y305
364D131125,TB,99.69,99.69,99.5,99.5,99.5,99,15000,1492538.00,27-Oct-2025,2,IN002024Z313
364D150126,TB,98.63,98.63,98.63,98.63,98.63,98.29,100,9863.00,27-Oct-2025,1,IN002024Z404
364D181225,TB,99.1,99.1,98.66,98.66,98.66,98.91,30000,2959888.00,27-Oct-2025,3,IN002024Z362
364D211125,TB,99.09,99.09,99.09,99.09,99.09,98.54,15000,1486350.00,27-Oct-2025,2,IN002024Z321
364D240426,TB,96.96,97,96.96,96.99,96.99,98,1800,174591.00,27-Oct-2025,3,IN002025Z047
364D261225,TB,98.49,98.96,98.49,98.96,98.96,97.24,31000,3063050.00,27-Oct-2025,3,IN002024Z370
364D301025,TB,99.9,99.9,99.5,99.5,99.5,99.51,145000,14452165.00,27-Oct-2025,39,IN002024Z297
91D041225,TB,99.4,99.4,99.4,99.4,99.4,99.4,500,49700.00,27-Oct-2025,1,IN002025X232
91D080126,TB,98.4,98.4,98.32,98.36,98.36,98.89,500,49172.00,27-Oct-2025,3,IN002025X281
91D111225,TB,99.1,99.1,99,99,99,99,1000,99010.00,27-Oct-2025,3,IN002025X240
91D150126,TB,98.27,98.81,98.2,98.81,98.81,98.19,2100,207386.00,27-Oct-2025,3,IN002025X299
91D201125,TB,99.45,99.45,99.45,99.45,99.45,99.7,200,19890.00,27-Oct-2025,2,IN002025X216
91D230126,TB,98.1,98.1,98,98,98,98.66,300,29410.00,27-Oct-2025,3,IN002025X307
91D251225,TB,99.13,99.13,99.13,99.13,99.13,98.7,2200,218086.00,27-Oct-2025,1,IN002025X265
91D301025,TB,99.53,99.53,99.53,99.53,99.53,99.51,100,9953.00,27-Oct-2025,1,IN002025X182
GOKEX,EQ,860,862.15,845.6,853.1,852,858.9,301171,256471448.30,27-Oct-2025,12429,INE887G01027
